userids,tweets,tokens,nodes,edges,avg_degrees,DENS,OUT,SS,IS,RIS,ABC,RBC,ACC,country,nsi
1290188556191895552,27969,331054,16,35,4.375,0.1458,0.6,0.0102772143340094,0.0310821442794284,0.0048965880793504,0.9597959795979598,0.8833,0.8764044943820225,uk,0.44
724322491,110121,1580478,71,179,5.0423,0.036,0.6857139999999999,0.0056795131845841,0.0453041679212844,0.0002196529309763,0.9921992199219922,0.8564,0.916354556803995,us,0.44
1489994256727121928,36984,597824,19,30,3.1579,0.0877,0.5,0.0137931034482758,0.0592503375326605,0.0022720111339392,0.972097209720972,0.9444,0.8614232209737828,us,0.43
3832776694,15452,185116,18,47,5.2222,0.1536,0.647059,0.0098715348208248,0.026590774431051,0.000221121906225,0.8424842484248425,0.1323999999999999,0.9188514357053684,uk,0.34
1033545610924703744,212310,3838973,110,460,8.3636,0.0384,0.816514,0.0081135902636916,0.0571153827474672,0.0004004661563791,0.978097809780978,0.8499,0.8764044943820225,au,0.45
1166815152177655814,87406,1271864,62,126,4.0645,0.0333,0.6557379999999999,0.0083840432724814,0.0428700474974017,0.0003743301487556,0.9813981398139814,0.7954,0.8264669163545568,us,0.42
439310055,191881,1485950,112,368,6.5714,0.0296,0.864865,0.006761325219743,0.1054384039318912,0.0214369085766096,0.993999399939994,0.9727,0.9588014981273408,au,0.49
58333811,69663,1112739,74,263,7.1081,0.0487,0.767123,0.0070317782285327,0.0334851825590317,0.0029614541012278,0.9744974497449744,0.5608,0.8764044943820225,uk,0.41
1551766702354059265,9493,113607,15,65,8.6667,0.3095,0.857143,0.028262339418526,0.0201198605188775,0.0055625156908591,0.8187818781878188,0.4568,0.7403245942571786,us,0.4
1255416939842883584,17796,230035,12,42,7.0,0.3182,1.0,0.0278566599053414,0.1104523423309665,0.0,0.8976897689768977,0.8909,0.6529338327091136,uk,0.49
1449124000521613313,58029,522883,73,119,3.2603,0.0226,0.388889,0.002839756592292,0.0776101716317154,0.0009118693235344,0.9966996699669968,0.9585,0.965043695380774,au,0.43
2767773863,77028,1186152,118,2763,46.8305,0.2001,0.940171,0.059499661933739,0.0394801511369265,0.0022631972824474,0.9783978397839784,0.7233,0.9400749063670412,uk,0.49
1667559984,403530,6147219,307,735,4.7883,0.0078,0.624183,0.0022988505747126,0.032791662214797,0.0027709456391842,0.996999699969997,0.8592,0.9188514357053684,au,0.43
21838550,151457,1875760,112,412,7.3571,0.0331,0.702703,0.0062204192021636,0.0980583372995444,0.0030929567654847,0.9885988598859886,0.7249,0.9013732833957552,us,0.43
31297098,64345,814351,49,166,6.7755,0.0706,0.604167,0.0085192697768762,0.1349023340747719,0.0002363287379987,0.9417941794179416,0.1917999999999999,0.8664169787765293,us,0.35
1323511475194023941,44685,629111,51,97,3.8039,0.038,0.4599999999999999,0.0073022312373225,0.0472701135469583,7.682152960208997e-05,0.990999099909991,0.8559,0.9575530586766542,uk,0.42
1486643967672393729,191844,1932526,109,506,9.2844,0.043,0.62037,0.0087897227856659,0.0957388322826921,0.0022467212560589,0.957995799579958,0.5716,0.8314606741573034,us,0.39
765601088565239808,27356,469887,15,56,7.4667,0.2667,0.785714,0.0290736984448951,0.0097131700873213,0.0,0.9306930693069306,0.7734,0.8614232209737828,us,0.46
1542280682,98058,1144656,71,385,10.8451,0.0775,0.957143,0.0135226504394861,0.0584383165133604,0.0011917972469123,0.9384938493849384,0.4717,0.4706616729088639,us,0.37
2743778591,54974,882043,38,105,5.5263,0.0747,0.5405409999999999,0.0117647058823529,0.0215457538876963,0.0016746317834324,0.9906990699069907,0.9723,0.9313358302122348,us,0.44
3046587443,98314,1509816,133,785,11.8045,0.0447,0.856061,0.0279918864097363,0.0532611968568181,5.2577562098783936e-05,0.9795979597959796,0.366,0.8589263420724095,au,0.4
1300746230432137220,15555,219191,21,91,8.6667,0.2167,1.0,0.0224475997295469,0.033825143512088,0.0003589940471599,0.870987098709871,0.5447,0.933832709113608,uk,0.45
786688994188914688,207016,2627832,132,900,13.6364,0.052,0.89313,0.0101419878296146,0.1145687838139733,0.0016306917957955,0.985898589858986,0.6147,0.9413233458177278,uk,0.45
1201871180673798144,21685,399887,85,666,15.6706,0.0933,0.940476,0.0356997971602434,0.0313249735316115,0.0001357450647749,0.9696969696969696,0.4769,0.8227215980024969,au,0.42
1497270082434654215,44396,398453,48,74,3.0833,0.0328,0.3404259999999999,0.0032454361054766,0.0304352471516128,0.0002206518341454,0.9924992499249924,0.8936,0.9400749063670412,us,0.4
270637007,301620,4509191,196,503,5.1327,0.0132,0.758974,0.0025693035835023,0.0399269569609433,0.0001521623321535,0.9966996699669968,0.8057,0.982521847690387,au,0.45
814047160056455169,76528,1560334,65,132,4.0615,0.0317,0.59375,0.0044624746450304,0.0353656522879372,0.000266989189388,0.9921992199219922,0.8473999999999999,0.947565543071161,au,0.43
913455457586446336,84680,1037965,62,165,5.3226,0.0436,0.6393439999999999,0.0044624746450304,0.0625586432644022,0.0002123315583372,0.9756975697569756,0.5695,0.906367041198502,us,0.4
1276640555024384001,265657,4883317,162,2124,26.2222,0.0814,0.975155,0.0160919540229885,0.0533505580216215,0.0091184817029085,0.967896789678968,0.6407,0.7078651685393258,us,0.43
1955490716,56223,820594,27,63,4.6667,0.0897,0.730769,0.0086544962812711,0.0495643643215836,0.0003488992492514,0.9474947494749476,0.8862,0.787765293383271,us,0.44
774025375626235904,23287,314081,17,25,2.9412,0.0919,0.125,0.0031102096010818,0.0233116082095713,0.0,0.9123912391239124,0.5042,0.9176029962546816,au,0.32
310666265,123271,1499221,68,280,8.2353,0.0615,0.8955219999999999,0.0090601757944557,0.057892436354453,0.0002999177385612,0.937893789378938,0.498,0.6816479400749065,uk,0.39
1354720423364071424,25190,317773,24,52,4.3333,0.0942,0.6086959999999999,0.0070317782285327,0.0733985410818528,0.0021518842140076,0.9753975397539754,0.8533,0.850187265917603,au,0.43
1446693418856443907,12845,103688,13,36,5.5385,0.2308,0.916667,0.0457065584854631,0.0832263265762046,5.59385774676378e-06,0.9177917791779178,0.7803,0.8052434456928839,au,0.47
1288638289411321856,262180,3726771,245,1603,13.0857,0.0268,0.893443,0.0101419878296146,0.0378774780725185,0.0002564008157959,0.9801980198019802,0.4019,0.0861423220973782,au,0.3
1346950372053536777,192576,1792687,123,689,11.2033,0.0459,0.778689,0.0078431372549019,0.0691111478053092,0.0063061932243269,0.9825982598259826,0.5295000000000001,0.8764044943820225,us,0.41
1546061141524516865,115659,2087953,54,128,4.7407,0.0447,0.8679250000000001,0.0041920216362407,0.1212708711742251,5.402303374343088e-05,0.991899189918992,0.9635,0.9275905118601748,au,0.49
1388066695915266051,98607,1328130,52,163,6.2692,0.0615,0.941176,0.0127112914131169,0.0604780822316979,0.0003376527747479,0.9585958595859586,0.9006,0.8863920099875156,au,0.48
1582997568396529664,18688,207490,9,14,3.1111,0.1944,0.75,0.0114942528735632,0.0940234864452711,0.0046223715317391,0.9582958295829584,0.9018,0.8576779026217228,au,0.47
716388817242968064,36183,658076,31,67,4.3226,0.072,0.733333,0.0182555780933062,0.101341388789059,0.0003495691019647,0.9612961296129612,0.6172,0.9350811485642948,au,0.43
1045732883598434304,26581,426100,22,39,3.5455,0.0844,0.142857,0.0182555780933062,0.0071236389420415,0.0003133853036406,0.9027902790279028,0.2893,0.9500624219725344,us,0.3
1446053007515275266,21807,287329,14,81,11.5714,0.4451,0.923077,0.0457065584854631,0.057645721834235,0.0498668091893873,0.8625862586258626,0.8196,0.6604244694132335,us,0.48
1492024740776902662,56094,729926,82,640,15.6098,0.0964,0.851852,0.0511156186612576,0.0317620661855409,0.0034161313201822,0.963096309630963,0.4578,0.8863920099875156,au,0.42
456331337,177110,1911326,120,859,14.3167,0.0602,0.865546,0.0129817444219066,0.0418151972259186,0.0005652264202649,0.9825982598259826,0.5336000000000001,0.933832709113608,us,0.43
1313399122032910337,75906,149455,103,333,6.466,0.0317,0.696078,0.0086544962812711,0.0934348683379794,0.0019469680427255,0.9453945394539454,0.5567,0.7690387016229713,au,0.39
970417298312966146,100612,853419,66,426,12.9091,0.0993,0.8,0.015551048005409,0.0402960574242615,0.0024678784176899,0.9564956495649564,0.4569,0.937578027465668,us,0.41
576140419,32277,548586,29,43,2.9655,0.053,0.392857,0.0104124408384043,0.029528037065457,0.0003786665636895,0.996099609960996,0.9643,0.9225967540574282,uk,0.42
3018206077,113138,2479046,74,168,4.5405,0.0311,0.547945,0.0063556457065584,0.0333278292036171,0.0002893176131671,0.9903990399039904,0.7735,0.9600499375780276,au,0.42
1134692807174737921,14109,231072,9,15,3.3333,0.2083,0.375,0.0461122379986477,0.0318591978864141,0.0001295753687307,0.9105910591059104,0.75,0.7340823970037453,us,0.38
632657227,65368,1391146,51,109,4.2745,0.0427,0.62,0.0089249492900608,0.0442920555981855,0.0021153243580199,0.99009900990099,0.8459,0.933832709113608,au,0.44
1036966620,324091,4872267,248,1023,8.25,0.0167,0.773279,0.0074374577417173,0.1096869445280856,0.0003697822013858,0.9936993699369936,0.6688000000000001,0.8726591760299626,au,0.43
2335541615,9329,196771,5,11,4.4,0.55,1.0,0.0212305611899932,0.550153953745884,3.455029784765864e-06,0.4998499849984998,0.5,0.7378277153558053,uk,0.48
1241548328652816390,196677,3969609,263,2253,17.1331,0.0327,0.958015,0.0169033130493576,0.0260332384680388,0.001248758231153,0.9801980198019802,0.5131,0.7228464419475655,au,0.41
19564157,137641,2022968,95,480,10.1053,0.0538,0.797872,0.0132521974306964,0.0318494847163268,0.0005612190557866,0.9867986798679867,0.9177,0.9850187265917604,uk,0.47
1061697220234244096,60956,534183,79,699,17.6962,0.1134,0.935897,0.0219066937119675,0.0618087865336609,0.0016405868130703,0.9681968196819682,0.3794999999999999,0.9875156054931336,us,0.43
1360048609274773504,140060,2240885,114,727,12.7544,0.0564,0.849558,0.0158215010141987,0.0420852233543461,0.0048832967913009,0.9624962496249624,0.5587,0.6803995006242197,us,0.4
1471987678199488513,62277,613315,82,132,3.2195,0.0199,0.3209879999999999,0.0078431372549019,0.0200324419880916,0.0014983547535974,0.9915991599159916,0.8418,0.9151061173533084,us,0.39
3586259893,236319,3124348,126,734,11.6508,0.0466,0.912,0.0083840432724814,0.0561557215428399,0.0039000940296932,0.9714971497149716,0.6740999999999999,0.8114856429463171,us,0.44
1505340978000850946,4669,37694,11,38,6.9091,0.3455,0.8,0.0329952670723461,0.0144318281157421,0.0004644782218132,0.7968796879687969,0.4463,0.902621722846442,us,0.42
28834172,26547,397796,23,43,3.7391,0.085,0.545455,0.0098715348208248,0.0525890454867755,0.0008103807615574,0.9555955595559557,0.7478,0.7902621722846442,uk,0.4
971766575639429120,43819,979306,42,191,9.0952,0.1109,0.97561,0.0352941176470588,0.027925364001049,0.0052883108950497,0.870987098709871,0.5261,0.6379525593008739,uk,0.4
1130217332251533319,58932,611976,49,225,9.1837,0.0957,0.8125,0.0104124408384043,0.0657193088108165,0.0001208320280508,0.946894689468947,0.3265,0.9113607990012484,us,0.4
1077752467104780288,68740,1023565,112,1671,29.8393,0.1344,0.981982,0.0870858688302907,0.0277194447951978,0.0030048182505672,0.963096309630963,0.6754,0.982521847690387,au,0.48
2649594667,183851,1919920,96,531,11.0625,0.0582,0.936842,0.0102772143340094,0.1011043874389284,0.0004403752759337,0.9552955295529552,0.2576,0.33458177278402,uk,0.33
1106311121181511680,12444,241542,15,52,6.9333,0.2476,0.642857,0.0192021636240703,0.0204850757141608,0.0,0.8547854785478548,0.4728,0.9176029962546816,uk,0.4
1304655972233670657,330222,5306721,188,899,9.5638,0.0256,0.930481,0.0071670047329276,0.0488300486629821,0.0012485937059252,0.99009900990099,0.8709,0.8764044943820225,au,0.47
2650292695,91793,1197375,86,228,5.3023,0.0312,0.517647,0.0101419878296146,0.0448651326333375,0.0002599381081946,0.9672967296729672,0.5732999999999999,0.7191011235955056,us,0.36
3008854837,49927,908591,72,132,3.6667,0.0258,0.478873,0.0075726842461122,0.0263343467407457,4.633735524262517e-05,0.984998499849985,0.6681,0.9388264669163544,au,0.39
35518115,73635,695954,53,511,19.283,0.1854,0.961538,0.030155510480054,0.0404825502899381,0.0003843896912581,0.948094809480948,0.487,0.920099875156055,us,0.45
405183730,71242,545148,93,679,14.6022,0.0794,0.880435,0.0170385395537525,0.0317135003351043,0.0021003760658899,0.9714971497149716,0.1919999999999999,0.9987515605493134,us,0.4
113312341,500805,7624876,306,4145,27.0915,0.0444,0.895082,0.0208248816768086,0.064984993152215,0.0003479120978843,0.9816981698169815,0.6336999999999999,0.6416978776529338,au,0.41
2704333753,169833,1701376,89,280,6.2921,0.0358,0.7613639999999999,0.0066260987153482,0.0575058521849776,0.0001445941716726,0.976897689768977,0.3204,0.9875156054931336,au,0.39
1026651033244561408,128271,1539350,99,188,3.798,0.0194,0.622449,0.0020283975659229,0.0369469563781531,0.0006870926068908,0.9990999099909992,0.9936,0.9912609238451936,au,0.46
1489987053253279744,135872,1582102,126,165,2.619,0.0105,0.1999999999999999,0.0017579445571331,0.0530339086767748,0.0,0.9957995799579958,0.8905,0.916354556803995,us,0.38
1376246980649877504,28790,383214,68,1152,33.8824,0.2529,0.970149,0.0511156186612576,0.0184666789700154,0.0037197038691621,0.9633963396339634,0.5928,0.8077403245942572,us,0.46
1202775536981774337,21554,304137,14,18,2.5714,0.0989,0.3076919999999999,0.0060851926977687,0.0233116082095713,0.0,0.9696969696969696,0.859,0.8776529338327091,au,0.39
55051295,105918,1024412,73,149,4.0822,0.0283,0.319444,0.006761325219743,0.0581818888230551,0.0002422398943992,0.976897689768977,0.5138,0.9138576779026216,us,0.35
1326390121755779072,106463,2025360,128,831,12.9844,0.0511,0.8976379999999999,0.0135226504394861,0.0301224830748011,0.0005884479809951,0.9813981398139814,0.509,0.8127340823970037,au,0.41
884392308518551552,187011,1707037,138,660,9.5652,0.0349,0.766423,0.0108181203515889,0.0715860635435587,0.0020976966550364,0.9753975397539754,0.7163999999999999,0.8639200998751561,uk,0.43
1302962930250665989,54365,1048517,31,94,6.0645,0.1011,0.666667,0.0139283299526707,0.0241391703010111,0.000152679411441,0.9585958595859586,0.7101999999999999,0.8926342072409488,us,0.42
1423281723383566347,56640,958713,25,98,7.84,0.1633,0.875,0.0373225152129817,0.0682835857138694,0.0028330186572901,0.8391839183918391,0.4620999999999999,0.6429463171036205,uk,0.39
1498850507343167488,15922,301240,9,18,4.0,0.25,0.875,0.0193373901284651,0.0106844870960535,2.6112504019556973e-05,0.8988898889888989,0.8214,0.8127340823970037,au,0.46
1587007843097796609,115295,1549184,131,139,2.1221,0.0082,0.053846,0.0154158215010141,0.0062611094382873,1.1751801988999538e-06,0.9990999099909992,0.9615,0.978776529338327,au,0.38
1140620861889662976,196241,2734648,120,331,5.5167,0.0232,0.789916,0.004868154158215,0.056068303012054,0.0008137417769262,0.9870987098709872,0.6054999999999999,0.8739076154806492,au,0.42
1411497614021783555,40090,533998,67,86,2.5672,0.0194,0.2575759999999999,0.0040567951318458,0.030071974590347,5.410529635735387e-05,0.9990999099909992,0.9848,0.9675405742821472,au,0.41
729176569185374208,87670,789465,56,112,4.0,0.0364,0.509091,0.0060851926977687,0.0438743892844307,0.001975207622905,0.990999099909991,0.8909,0.930087390761548,us,0.43
1040620102864052224,16329,296735,27,259,19.1852,0.3689,0.8846149999999999,0.075050709939148,0.0180392994861733,0.0014628995669966,0.9270927092709272,0.6403,0.968789013732834,us,0.49
1464025046,22380,305875,13,20,3.0769,0.1282,0.583333,0.0177146720757268,0.0174837061571785,0.0,0.972097209720972,0.8788,0.8913857677902621,us,0.44
1201043164192071680,253923,4576040,164,534,6.5122,0.02,0.809816,0.0041920216362407,0.1052946490145989,0.0145060248139534,0.9966996699669968,0.9203,0.9538077403245944,au,0.48
1353751767377301505,88178,732999,62,163,5.2581,0.0431,0.557377,0.0117647058823529,0.0568628403251969,0.0037223127692036,0.9882988298829884,0.8253,0.9488139825218476,us,0.43
61186268,61582,809868,44,96,4.3636,0.0507,0.581395,0.005814739688979,0.0503045078822375,0.000317204639287,0.946894689468947,0.5509,0.66916354556804,us,0.36
1484320724437258240,70646,810309,44,81,3.6818,0.0428,0.3023260000000001,0.0054090601757944,0.056503453031966,0.0004213726121175,0.9744974497449744,0.6517,0.9001248439450686,us,0.37
1540876695468531713,60358,499255,179,730,8.1564,0.0229,0.623596,0.0043272481406355,0.0395520285955727,0.000159107647129,0.9990999099909992,0.9552,0.9700374531835206,au,0.45
1457845439550705675,299450,2649391,195,2645,27.1282,0.0699,0.891753,0.0186612576064908,0.0573776383398249,0.0573574312807796,0.9771977197719772,0.7041,0.965043695380774,us,0.47
1052306288657362945,61032,1013124,43,130,6.0465,0.072,0.619048,0.0177146720757268,0.0173010985595368,5.163741793966397e-05,0.948994899489949,0.4769,0.8439450686641699,us,0.37
720794870365962240,200678,3413639,167,2588,30.994,0.0934,0.987952,0.0324543610547667,0.0184258836556486,0.0025575446668659,0.9732973297329732,0.7424999999999999,0.7390761548064919,us,0.45
93373645,346598,5604211,294,3525,23.9796,0.0409,0.945392,0.0388100067613252,0.069934824628714,0.0002375039181976,0.9915991599159916,0.3794999999999999,0.9325842696629214,au,0.42
2786520159,83300,996185,44,171,7.7727,0.0904,0.860465,0.0235294117647058,0.0746709663632919,0.0003241029470546,0.9744974497449744,0.938,0.9588014981273408,us,0.49
3300944399,9159,187542,6,12,4.0,0.4,1.0,0.0209601081812035,0.0489543772400998,0.0004747728003555,0.7998799879987999,0.625,0.9213483146067416,us,0.48
878112252,153242,2515947,95,473,9.9579,0.053,0.808511,0.0094658553076402,0.0506852641496605,0.000494609842113,0.973897389738974,0.5101,0.6916354556803995,uk,0.39
938104785042993153,75724,704173,88,874,19.8636,0.1142,0.758621,0.0237998647734956,0.0371315066098122,0.0010055781925947,0.976897689768977,0.4522,0.9887640449438202,us,0.42
1412379853983084544,3299,98585,15,15,2.0,0.0714,0.142857,0.0078431372549019,0.0116558041047856,0.0,1.0,1.0,1.0,au,0.4
1553432622717554689,25685,246837,20,24,2.4,0.0632,0.210526,0.0059499661933739,0.0058279020523928,0.0,0.997899789978998,0.9912,0.9837702871410736,us,0.41
271382178,24722,350760,13,22,3.3846,0.141,0.5,0.0179851250845165,0.0262255592357677,0.0009401441591199,0.9912991299129912,0.9811,0.9750312109862672,us,0.45
1436357629,45523,706675,40,163,8.15,0.1045,0.769231,0.011629479377958,0.056503453031966,0.000140927609452,0.936993699369937,0.5212,0.7727840199750312,uk,0.4
25484270,113866,1369966,101,736,14.5743,0.0729,0.86,0.0237998647734956,0.0543141044942837,0.0005933837378305,0.9687968796879688,0.4096999999999999,0.8601747815230961,uk,0.41
125341061,139509,1552907,79,689,17.443,0.1118,0.923077,0.0393509127789046,0.0260487795401785,0.0029172790775512,0.960996099609961,0.8671,0.651685393258427,us,0.45
795581180179582976,35384,516918,38,100,5.2632,0.0711,0.648649,0.0087897227856659,0.0254698746029741,0.0006528831113008,0.963996399639964,0.5867,0.902621722846442,us,0.4
35692060,230182,3986206,169,484,5.7278,0.017,0.732143,0.0043272481406355,0.0667955280564918,0.0017608665064277,0.996999699969997,0.9073,0.9637952559300874,au,0.46
3073220027,169469,1461230,103,1427,27.7087,0.1358,0.931373,0.025287356321839,0.0460928773323749,0.0982702487396985,0.9834983498349836,0.7288,0.7565543071161049,us,0.46
798808875977711616,117783,1988812,90,333,7.4,0.0416,0.820225,0.0078431372549019,0.0263110351325362,0.000148413507319,0.985898589858986,0.6024,0.9662921348314608,au,0.43
730467247,89513,1166002,101,344,6.8119,0.0341,0.73,0.0087897227856659,0.0439540372791467,0.0001641726737863,0.9774977497749776,0.2859,0.972534332084894,au,0.38
114237292,25864,531386,16,28,3.5,0.1167,0.733333,0.0156862745098039,0.0084174331976727,0.0003917228156993,0.9882988298829884,0.9619,1.0,au,0.48
1465183563226259457,56173,532504,30,67,4.4667,0.077,0.6551720000000001,0.0112237998647734,0.0255126125513583,0.0001300924480182,0.9366936693669368,0.6451,0.7428214731585518,us,0.39
3589942153,73465,1236782,52,117,4.5,0.0441,0.647059,0.0074374577417173,0.1182966984934873,0.0002027890951221,0.9891989198919892,0.8364,0.9500624219725344,au,0.45
619219510,20228,427669,12,30,5.0,0.2273,0.7272730000000001,0.0320486815415821,0.0756791934183559,3.755875915684252e-05,0.9612961296129612,0.8773,0.8252184769038702,uk,0.47
1326383134485655555,116811,2137086,79,234,5.9241,0.038,0.6923079999999999,0.0098715348208248,0.0401756141151787,0.0002518646202282,0.9903990399039904,0.8173,0.9625468164794008,au,0.44
821789101871529985,82096,1581961,53,80,3.0189,0.029,0.3269230000000001,0.0073022312373225,0.0322846347362388,0.0004521153261207,0.984098409840984,0.7739,0.8826466916354557,us,0.38
416312827,16268,183677,12,14,2.3333,0.1061,0.1818179999999999,0.0114942528735632,0.0407953143667498,0.0,0.9771977197719772,0.9091,0.8489388264669164,us,0.38
765550998286770177,11116,118360,15,25,3.3333,0.119,0.285714,0.0059499661933739,0.0174837061571785,7.675101879015598e-05,0.9042904290429044,0.522,0.9151061173533084,us,0.35
1523743503116902400,2024,31430,2,1,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,0.44
998297418415333376,228839,3191208,153,552,7.2157,0.0237,0.815789,0.0073022312373225,0.0587957611725738,0.0002728180831746,0.9924992499249924,0.7576,0.9413233458177278,au,0.45
1559679270167130112,6904,134072,4,3,1.5,0.25,0.0,0.0089249492900608,0.0058279020523928,0.0,1.0,1.0,1.0,au,0.41
1566259593730134017,110529,2410691,52,156,6.0,0.0588,0.803922,0.0060851926977687,0.0467067496818936,0.0009747062087696,0.9843984398439845,0.8222,0.9363295880149812,au,0.46
966219446233726976,171864,1864565,105,484,9.219,0.0443,0.6923079999999999,0.0071670047329276,0.0490087709925888,0.0008668951773225,0.963096309630963,0.3779,0.7478152309612984,us,0.36
35025570,21754,388134,17,85,10.0,0.3125,0.75,0.0400270453008789,0.0267656114926228,4.087276731774039e-05,0.8631863186318631,0.5494,0.99625468164794,us,0.44
359130016,43470,502480,26,52,4.0,0.08,0.4399999999999999,0.0050033806626098,0.0752440433984439,0.0002476104679082,0.9624962496249624,0.6975,0.9225967540574282,us,0.4
1479158737021587463,16593,224708,21,95,9.0476,0.2262,0.85,0.0290736984448951,0.0155410721397142,0.0006659393633106,0.9150915091509152,0.5831999999999999,0.968789013732834,us,0.45
841356081104207872,51135,718999,37,63,3.4054,0.0473,0.5,0.0086544962812711,0.044264858721941,0.0011320863410062,0.981998199819982,0.7802,0.9176029962546816,us,0.41
1376362344150835200,28764,323552,17,30,3.5294,0.1103,0.625,0.0055442866801893,0.1414237564713995,0.0021338804533605,0.9492949294929492,0.7167,0.8888888888888888,us,0.43
23131402,42783,780177,22,98,8.9091,0.2121,0.714286,0.0298850574712643,0.0619544840849708,0.0052159903056094,0.9732973297329732,0.9524,0.8789013732833958,us,0.48
276344418,202636,3613345,128,654,10.2188,0.0402,0.8976379999999999,0.0087897227856659,0.1169057725369829,0.0003670440315224,0.9855985598559855,0.6642,0.8451935081148565,au,0.44
1138754631054454784,89717,1080265,56,178,6.3571,0.0578,0.763636,0.007707910750507,0.0444163841753032,0.0160038154810553,0.9843984398439845,0.9635,0.9875156054931336,au,0.48
2253737672,2806,32494,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,uk,0.38
760418097169895424,128723,1932744,88,683,15.5227,0.0892,0.931034,0.0232589587559161,0.0464250677493613,0.000401641336578,0.9513951395139514,0.4619999999999999,0.5655430711610487,uk,0.38
2766811847,29723,297928,21,58,5.5238,0.1381,0.55,0.0075726842461122,0.1086612337668644,4.255327500216732e-05,0.8541854185418541,0.1105,0.9176029962546816,us,0.34
1040087132298256384,33061,377042,39,195,10.0,0.1316,0.789474,0.0196078431372549,0.0316455081444931,0.0003320824206051,0.963996399639964,0.6514,0.916354556803995,us,0.44
1497324242572042242,7442,159072,4,3,1.5,0.25,0.0,0.0196078431372549,0.0174837061571785,0.0,1.0,1.0,1.0,uk,0.41
1510572328027148288,14767,214294,41,848,41.3659,0.5171,0.975,0.2221771467207572,0.0281507095470748,0.0160607999689,0.963996399639964,0.9347,0.9188514357053684,uk,0.57
2173548612,111815,1733204,102,455,8.9216,0.0442,0.871287,0.0104124408384043,0.0263634862510077,0.0049063773304073,0.97989798979898,0.7402,0.8227215980024969,au,0.44
1363189728993030149,135415,2079340,188,16290,173.2979,0.4634,0.994652,0.168762677484787,0.0199411381892708,0.0008501371076862,0.9891989198919892,0.7861,0.9250936329588016,us,0.54
368976843,130358,2143088,124,1093,17.629,0.0717,0.861789,0.0189317106152805,0.0295494060396491,0.0018759519033059,0.972997299729973,0.5414,0.850187265917603,uk,0.42
1217218134743977985,255758,4892549,168,756,9.0,0.0269,0.898204,0.006761325219743,0.0505376239643332,0.0008590332217918,0.9906990699069907,0.8558,0.9213483146067416,au,0.47
386962178,110616,1747485,79,813,20.5823,0.1319,0.935897,0.0244759972954699,0.0755976027896224,0.0022844562922455,0.9591959195919592,0.653,0.9076154806491884,uk,0.46
843250249799888896,25116,349633,14,43,6.1429,0.2363,0.6923079999999999,0.0359702501690331,0.0305420920225734,0.0005220502997573,0.9270927092709272,0.8718,0.9837702871410736,us,0.47
1155975361336709122,14382,239010,21,34,3.2381,0.081,0.4499999999999999,0.0108181203515889,0.0173224675337289,1.7686461993444304e-05,0.94989498949895,0.6566000000000001,0.8963795255930087,au,0.38
901468283211325441,134754,1891920,123,1434,23.3171,0.0956,0.836066,0.01947261663286,0.0324342175555836,0.0011792463223881,0.9822982298229824,0.5745,0.930087390761548,us,0.43
1482769369214164997,125150,1556476,172,311,3.6163,0.0106,0.526316,0.0200135226504394,0.0466232164191427,0.0,0.9981998199819982,0.9072,0.9737827715355806,us,0.44
3113063665,168444,2036906,125,390,6.24,0.0252,0.814516,0.0055442866801893,0.0291395102619641,0.0007016178341492,0.9861986198619862,0.685,0.8389513108614233,au,0.42
1091033434380820480,87859,1277535,58,170,5.8621,0.0514,0.719298,0.0059499661933739,0.0804988684156848,0.002334154662857,0.9795979597959796,0.7059,0.9176029962546816,uk,0.43
81505358,323530,4825284,299,3204,21.4314,0.036,0.885906,0.0190669371196754,0.0558818101463774,0.0001055546854651,0.987998799879988,0.6227,0.7765293383270911,au,0.42
2193507036,12093,161813,17,117,13.7647,0.4301,0.875,0.0864097363083164,0.0219245675211018,0.0091664055514196,0.9006900690069007,0.7119,0.8314606741573034,us,0.48
21931075,54529,737625,40,93,4.65,0.0596,0.6923079999999999,0.0054090601757944,0.0582790205239283,5.297712336640991e-05,0.978097809780978,0.741,0.8938826466916354,uk,0.43
1103235850081460224,91381,1388376,94,295,6.2766,0.0337,0.774194,0.0125760649087221,0.0203549192349907,0.0002551433729831,0.9732973297329732,0.6023000000000001,0.7553058676654183,au,0.4
1252708577636122624,150489,1452750,77,137,3.5584,0.0234,0.394737,0.0073022312373225,0.0347284683302089,8.340253871592972e-05,0.993099309930993,0.8575,0.9575530586766542,us,0.41
199199168,124482,1737356,128,451,7.0469,0.0277,0.755906,0.0051386071670047,0.0596136100939263,0.0001937519593926,0.9828982898289828,0.5449999999999999,0.8289637952559301,uk,0.4
1472121921340784640,195619,3109243,108,436,8.0741,0.0377,0.8317760000000001,0.0091954022988505,0.0500966460423688,0.0033245965344899,0.9948994899489948,0.9726,0.9775280898876404,au,0.48
1424993048275030018,36907,502114,41,187,9.122,0.114,0.975,0.0271805273833671,0.0289724437364622,0.0003144899730276,0.9228922892289227,0.7371,0.7915106117353309,us,0.45
31675067,459134,6936448,257,1829,14.2335,0.0278,0.902344,0.006761325219743,0.0690722951249599,0.0009271114107141,0.9912991299129912,0.9511,0.9563046192259675,au,0.49
