networkID,tweets,tokens,nodes,edges,avg_degrees,DENS,OUT,SocSim,IS,RIS,ABC,RBC,ACC,country,type,nsi
1235504251054350337,7423,122242,21,52,4.9524,0.1238,50.0,0.0124,0.7375,4.3636,0.0393,0.5987,0.0213,au,au,0.33
3246532938,25385,499098,25,35,2.8,0.0583,62.5,0.0014,0.7636,0.75,0.0067,0.1667,0.009,au,au,0.39
878846947,66678,544450,104,377,7.25,0.0352,19.4175,0.0086,1.0667,9.0741,0.0137,0.3173,0.0177,au,au,0.41
1114614602753380352,444686,8287757,294,2303,15.6667,0.0267,10.2389,0.0088,3.2428,9.0981,0.0043,0.2582,0.0232,au,au,0.43
1077483881727590400,112933,594725,105,279,5.3143,0.0255,29.8077,0.0029,1.7023,3.8399,0.0021,0.0924,0.0068,au,au,0.45
1557174279690629120,55718,973741,25,61,4.88,0.1017,16.6667,0.0097,7.6944,0.0,0.0025,0.0163,0.0048,au,au,0.5
213466812,125495,2057839,88,285,6.4773,0.0372,20.6897,0.0082,5.2792,7.6894,0.0118,0.3097,0.0275,au,au,0.41
1138754631054454784,89717,1080265,56,178,6.3571,0.0578,23.6364,0.0057,2.2864,136.1818,0.0052,0.0365,0.001,au,au,0.48
1439533767157157890,86190,955394,84,307,7.3095,0.044,20.4819,0.0083,2.9931,7.8685,0.013,0.7623,0.028,au,au,0.34
775323253,60623,952650,68,445,13.0882,0.0977,11.9403,0.017,4.2804,58.0,0.0134,0.4041,0.0144,au,au,0.43
605787975,93251,1212665,92,437,9.5,0.0522,6.5934,0.0118,1.882,1.5475,0.011,0.6433,0.0227,au,au,0.38
27776953,77412,1518761,39,104,5.3333,0.0702,34.2105,0.0145,1.5077,1.4654,0.0039,0.0716,0.0039,au,au,0.46
1561937941991391232,82187,1102254,43,240,11.1628,0.1329,28.5714,0.0146,2.2556,14.3056,0.0015,0.0476,0.0066,au,au,0.47
1471652661942386688,192452,2403517,202,1380,13.6634,0.034,8.9552,0.0131,2.6457,2.9938,0.0045,0.5336,0.0295,au,au,0.39
1347467563362471936,53045,505830,66,512,15.5152,0.1193,13.8462,0.027,1.4296,9.9882,0.0117,0.3045,0.005,au,au,0.46
1932010764,205710,2060448,168,1915,22.7976,0.0683,3.5928,0.0119,2.017,6.06,0.004,0.4544,0.0031,au,au,0.45
1078335126323556353,318256,4360385,222,872,7.8559,0.0178,18.552,0.005,2.1803,4.8419,0.0039,0.0979,0.0006,au,au,0.47
4839122508,90454,1685686,134,1632,24.3582,0.0916,3.0075,0.0333,0.9976,6.2308,0.0078,0.4241,0.0239,au,au,0.42
1563081368305045505,40808,709486,23,76,6.6087,0.1502,9.0909,0.0372,0.9538,0.0,0.0554,0.43,0.0141,au,au,0.42
49239306,36460,496310,23,71,6.1739,0.1403,13.6364,0.0226,5.4721,1.4258,0.0413,0.1742,0.0145,au,au,0.46
440106694,269898,3443543,302,2186,14.4768,0.024,8.9701,0.0039,1.5228,5.1496,0.0019,0.2877,0.0091,au,au,0.45
439310055,191881,1485950,112,368,6.5714,0.0296,13.5135,0.005,5.4276,182.4138,0.002,0.0273,0.0033,au,au,0.49
1298922166163972097,42997,376733,136,340,5.0,0.0185,56.2963,0.0069,1.1857,0.2073,0.0062,0.8299,0.0015,au,au,0.33
1424705030792224772,49065,931945,26,75,5.7692,0.1154,8.0,0.0121,2.4105,16.6154,0.0106,0.0839,0.0031,au,au,0.49
382545687,188671,3767910,115,769,13.3739,0.0587,7.8947,0.011,4.3073,12.0363,0.019,0.2868,0.0027,au,au,0.46
970471549978394625,149952,2576122,251,1298,10.3426,0.0207,16.4,0.0064,1.8235,4.7396,0.0035,0.6417,0.0149,au,au,0.38
732437237162369025,177166,2316785,201,1185,11.791,0.0295,8.5,0.0096,2.0734,3.0577,0.0053,0.585,0.0273,au,au,0.38
1468188500965036034,98052,2102043,53,270,10.1887,0.098,1.9231,0.0131,1.1978,2.9928,0.0196,0.1711,0.0146,au,au,0.46
1443012687818985479,38784,663432,34,57,3.3529,0.0508,45.4545,0.0102,6.7467,2.3399,0.0012,0.0303,0.0044,au,au,0.46
1498211912319832064,270923,3306878,207,1777,17.1691,0.0417,16.5049,0.0102,2.4498,22.2517,0.008,0.4177,0.019,au,au,0.41
235105244,172095,3305490,254,1739,13.6929,0.0271,10.6719,0.0097,0.9121,0.8676,0.0038,0.6766,0.0215,au,au,0.37
1582997568396529664,18688,207490,9,14,3.1111,0.1944,25.0,0.0085,4.84,39.3333,0.0139,0.0982,0.0114,au,au,0.47
1153459197763153920,47697,747721,50,100,4.0,0.0408,44.898,0.0087,1.8913,6.0161,0.0056,0.26,0.0046,au,au,0.41
103677113,299958,4244412,252,1031,8.1825,0.0163,15.9363,0.0037,2.9556,4.0758,0.0048,0.4707,0.0175,au,au,0.4
1422917817964269571,77485,1140356,56,96,3.4286,0.0312,60.0,0.0019,3.4605,5.2,0.0044,0.1184,0.0129,au,au,0.4
287610618,240182,3104884,180,1258,13.9778,0.039,7.2626,0.008,2.4112,8.597,0.0037,0.2165,0.0065,au,au,0.46
1505000494053294080,64308,537394,162,421,5.1975,0.0161,54.0373,0.0159,1.08,1.7692,0.0061,0.9694,0.0011,au,au,0.31
999625722019823616,124924,1747996,102,254,4.9804,0.0247,31.6832,0.0056,3.038,0.9048,0.0029,0.268,0.0039,au,au,0.43
108145332,23559,346140,13,20,3.0769,0.1282,58.3333,0.0047,11.15,0.1063,0.0239,0.3068,0.0102,au,au,0.41
1040899697152417793,75175,1866507,41,129,6.2927,0.0787,15.0,0.0121,4.6971,4.1516,0.0223,0.2564,0.0141,au,au,0.44
993341548556238848,42089,782996,64,535,16.7188,0.1327,4.7619,0.0254,0.9488,41.1667,0.0257,0.2155,0.0469,au,au,0.41
1487765582430994435,102598,1754216,54,146,5.4074,0.051,33.9623,0.0076,2.8021,1.7438,0.0062,0.1052,0.0075,au,au,0.44
40134783,79286,1471280,45,79,3.5111,0.0399,25.0,0.0034,3.2846,3.908,0.0022,0.0666,0.0084,au,au,0.46
178586450,378679,4623306,215,3135,29.1628,0.0681,5.6075,0.0191,2.3493,23.1667,0.0097,0.1866,0.0277,au,au,0.44
347151037,117149,1895027,81,378,9.3333,0.0583,16.25,0.0096,2.5341,3.387,0.0042,0.2679,0.0019,au,au,0.46
1578954014,54568,942830,76,251,6.6053,0.044,21.3333,0.0058,1.5423,49.125,0.0072,0.3384,0.018,au,au,0.41
1587626904244273154,13605,191755,12,12,2.0,0.0909,81.8182,0.0059,0.3,0.0,0.0,0.0,0.0,au,au,0.41
397182612,65760,1027999,146,3457,47.3562,0.1633,0.0,0.0493,0.7355,7.5543,0.0058,0.358,0.0042,au,au,0.48
23749935,118560,1674198,88,559,12.7045,0.073,17.2414,0.0116,3.3338,13.3025,0.0078,0.1877,0.0242,au,au,0.43
4782233761,113123,1301782,155,1018,13.1355,0.0426,16.2338,0.0129,1.7168,2.7316,0.0041,0.5131,0.0041,au,au,0.42
76499157,262328,4002246,130,258,3.9692,0.0154,48.8372,0.0018,1.4462,0.899,0.0023,0.2743,0.0035,au,au,0.4
2635871982,5071,63709,11,11,2.0,0.1,100.0,0.0076,0.75,0.0,0.0091,0.1,0.0115,au,au,0.36
1444113254255525894,55365,907323,96,1982,41.2917,0.2173,3.1579,0.0436,1.4237,21.7707,0.0115,0.2332,0.0509,au,au,0.42
3408466492,144411,2797196,102,639,12.5294,0.062,9.901,0.0149,1.6462,8.1993,0.0069,0.2654,0.0094,au,au,0.45
568217663,39273,772172,42,108,5.1429,0.0627,26.8293,0.0086,0.9,44.0,0.0264,0.3515,0.0239,au,au,0.39
1143269802372263936,49923,1035408,34,112,6.5882,0.0998,27.2727,0.0172,0.9727,1.3778,0.0038,0.0435,0.0002,au,au,0.48
417781685,430590,5727128,248,1357,10.9435,0.0222,17.004,0.0043,1.8562,35.2195,0.0041,0.3486,0.0165,au,au,0.42
285513608,182775,3288231,205,1309,12.7707,0.0313,4.902,0.0096,1.731,2.47,0.0065,0.6826,0.0489,au,au,0.34
1296903899815636992,70064,583006,49,193,7.8776,0.0821,12.5,0.0124,10.0721,254.4878,0.0039,0.056,0.0013,au,au,0.51
878386151328890880,456645,7083013,250,5579,44.632,0.0896,5.6225,0.0227,2.0611,370.1481,0.0038,0.0436,0.0042,au,au,0.51
1307658828222087170,69713,887486,83,214,5.1566,0.0314,28.0488,0.0064,1.86,0.6272,0.0065,0.4637,0.0053,au,au,0.41
1422093737899937792,49797,596444,30,143,9.5333,0.1644,10.3448,0.0249,15.9545,1461.5,0.0068,0.0493,0.0026,au,au,0.56
1520446033637093376,164300,1613781,128,958,14.9688,0.0589,16.5354,0.0137,2.5117,1067.8889,0.0201,0.3209,0.0123,au,au,0.44
1383729932,101180,1890436,99,193,3.899,0.0199,39.7959,0.0044,1.2839,1.117,0.0019,0.1793,0.0025,au,au,0.43
1362671372342681604,3109,89418,2,1,1.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,au,au,0.44
1107612227463462912,15971,334493,8,33,8.25,0.5893,0.0,0.1018,1.525,0.0,0.0327,0.1548,0.0161,au,au,0.54
21846703,147327,2157564,105,313,5.9619,0.0287,14.4231,0.0028,1.4829,4.8644,0.0023,0.0352,0.0035,au,au,0.48
3252401011,305925,5206300,198,1006,10.1616,0.0258,18.2741,0.0054,7.21,109.3571,0.0075,0.3545,0.0117,au,au,0.44
3000608887,327162,5075866,220,818,7.4364,0.017,21.9178,0.0032,2.5244,14.3691,0.0016,0.0404,0.001,au,au,0.47
1455042526012796928,11921,105328,32,36,2.25,0.0363,80.6452,0.0039,0.0,0.0,0.0,0.0011,0.0002,au,au,0.4
2765173405,27269,326461,45,74,3.2889,0.0374,72.7273,0.0041,0.3,0.0,0.009,0.4041,0.0033,au,au,0.36
273819574,131286,2618917,75,362,9.6533,0.0652,9.4595,0.0143,2.6394,7.6593,0.0075,0.2453,0.0091,au,au,0.46
1172024019303796737,16082,375848,53,250,9.434,0.0907,5.7692,0.0187,0.9222,12.1053,0.0177,0.6169,0.0202,au,au,0.39
1455664454,306963,5604557,178,685,7.6966,0.0217,21.4689,0.0066,4.6982,2.4757,0.0078,0.4628,0.0337,au,au,0.38
712188484975529984,49445,873408,162,920,11.358,0.0353,14.9068,0.0135,1.1541,3.9205,0.006,0.749,0.014,au,au,0.37
2183470362,81141,1389132,71,179,5.0423,0.036,22.8571,0.006,0.837,2.0959,0.0073,0.3651,0.0107,au,au,0.41
2173548612,111815,1733204,102,455,8.9216,0.0442,12.8713,0.0077,1.3571,41.75,0.0067,0.2598,0.0142,au,au,0.44
1107803242963062784,12443,21142,36,174,9.6667,0.1381,8.5714,0.0386,2.2634,0.4757,0.0318,0.3311,0.0149,au,au,0.44
1486219531722842113,80365,639054,112,275,4.9107,0.0221,34.2342,0.0036,2.3232,9.4771,0.004,0.2771,0.0061,au,au,0.42
1647572311,185228,3027542,185,1148,12.4108,0.0337,26.087,0.0096,1.3955,4.6159,0.005,0.3089,0.0069,au,au,0.43
2618866400,153270,2312657,77,303,7.8701,0.0518,17.1053,0.0065,3.9182,6.9668,0.0049,0.0528,0.0032,au,au,0.48
1323518203683696641,412033,5020035,300,948,6.32,0.0106,21.0702,0.0015,4.0975,18.172,0.0007,0.0289,0.0022,au,au,0.48
307183246,311861,5873268,196,488,4.9796,0.0128,27.6923,0.0014,1.7525,4.4905,0.0009,0.06,0.004,au,au,0.46
2344025888,57642,867845,106,530,10.0,0.0476,15.2381,0.044,2.4226,2.4141,0.0073,0.5047,0.0132,au,au,0.41
716388817242968064,36183,658076,31,67,4.3226,0.072,26.6667,0.0135,5.2167,2.9746,0.0129,0.3828,0.0052,au,au,0.43
1967700090,230387,3937565,170,1025,12.0588,0.0357,12.426,0.0099,1.9022,2.0089,0.005,0.3871,0.0141,au,au,0.42
467063869,200534,3038981,228,1848,16.2105,0.0357,12.7753,0.0149,2.5838,9.6226,0.0058,0.6749,0.0299,au,au,0.36
436226316,95525,2515015,40,565,28.25,0.3622,12.8205,0.2493,5.9442,73.4819,0.0202,0.3322,0.0217,au,au,0.5
1469617370,67103,853406,33,56,3.3939,0.053,53.125,0.0032,3.7655,0.5965,0.0038,0.119,0.007,au,au,0.42
330055529,41206,569237,24,35,2.9167,0.0634,60.8696,0.0038,6.8125,19.9615,0.0023,0.0435,0.0077,au,au,0.43
1155698637730537472,57457,937005,68,208,6.1176,0.0457,31.3433,0.0117,1.7778,52.3333,0.0067,0.403,0.0048,au,au,0.41
39408824,356405,5611026,307,1182,7.7003,0.0126,29.085,0.0024,1.5687,5.8587,0.0041,0.2309,0.0155,au,au,0.41
720567854244823040,69251,1255724,43,106,4.9302,0.0587,30.9524,0.008,1.6444,0.6087,0.0045,0.1371,0.008,au,au,0.44
465081213,57322,928701,48,86,3.5833,0.0381,40.4255,0.0043,3.1632,0.6694,0.003,0.1448,0.0058,au,au,0.43
751363074704093184,17286,239179,11,18,3.2727,0.1636,60.0,0.004,0.4,0.0,0.0222,0.2278,0.004,au,au,0.4
1383872509,312416,4367511,208,575,5.5288,0.0134,28.0193,0.0022,1.8903,3.386,0.001,0.0467,0.0027,au,au,0.46
279803594,48877,854790,51,227,8.902,0.089,32.0,0.0135,1.2653,1.4603,0.0081,0.2359,0.0004,au,au,0.44
1472536815328370691,309088,3263471,225,1984,17.6356,0.0394,9.375,0.0231,2.9172,45.8698,0.0019,0.2012,0.008,au,au,0.47
407350333,192711,3453192,125,712,11.392,0.0459,15.3226,0.0088,5.0922,8.216,0.0074,0.4075,0.0162,au,au,0.42
1533981797402284032,46916,508225,69,340,9.8551,0.0725,4.4118,0.02,2.2421,21.4211,0.015,0.7657,0.0156,au,au,0.39
29014046,214514,2553109,94,484,10.2979,0.0554,6.4516,0.0069,5.3734,2.7793,0.0045,0.2611,0.0075,au,au,0.47
1632103242,48326,997391,30,49,3.2667,0.0563,51.7241,0.0051,1.9111,8.5556,0.0045,0.1318,0.007,au,au,0.42
1389913567671975937,410696,6357969,188,2276,24.2128,0.0647,3.2086,0.0114,6.8979,9.7945,0.0075,0.4425,0.026,au,au,0.42
1587313623499935744,46333,707374,30,74,4.9333,0.0851,3.4483,0.0051,0.8714,0.0,0.0028,0.0493,0.0095,au,au,0.49
32515077,199928,2054274,116,280,4.8276,0.021,37.3913,0.004,1.7682,1.4568,0.0045,0.4376,0.0081,au,au,0.39
1336831658,142572,2640100,90,185,4.1111,0.0231,41.573,0.0025,2.9,2.6535,0.0027,0.1435,0.0055,au,au,0.43
1443209694428819461,303095,3722825,189,3337,35.3122,0.0939,4.7872,0.0273,3.5897,44.2083,0.0077,0.2621,0.0202,au,au,0.45
1502286999222644736,758363,10437712,489,2408,9.8487,0.0101,14.1393,0.0041,3.8052,7.4852,0.0021,0.4049,0.0273,au,au,0.4
1453179475504500740,248546,4364273,107,304,5.6822,0.0268,21.6981,0.0022,27.8015,6115.3333,0.0024,0.0415,0.0013,au,au,0.63
1517827079378653185,293253,7017028,185,2429,26.2595,0.0714,3.8043,0.0264,2.3657,152.1667,0.0037,0.138,0.0037,au,au,0.49
507303597,174735,3254382,137,691,10.0876,0.0371,18.3824,0.0077,1.776,12.5317,0.0041,0.2048,0.0109,au,au,0.44
2743575348,87402,1439969,56,153,5.4643,0.0497,40.0,0.0035,4.0648,2.2567,0.0067,0.2647,0.0067,au,au,0.42
1502245238315778049,32975,387691,17,34,4.0,0.125,43.75,0.0084,9.2906,0.0902,0.0348,0.5201,0.0144,au,au,0.38
1288050427,145271,2363256,70,934,26.6857,0.1934,2.8986,0.0383,2.0501,2.752,0.0103,0.3677,0.0016,au,au,0.48
874891591,437368,5353914,362,1312,7.2486,0.01,18.8366,0.0021,2.0629,40.2583,0.0014,0.0867,0.0053,au,au,0.46
4492254101,301379,7423924,166,893,10.759,0.0326,16.3636,0.0055,2.0703,237.0833,0.0062,0.0928,0.0065,au,au,0.47
17337094,196438,3699802,120,411,6.85,0.0288,26.8908,0.0047,2.0939,23.4286,0.0027,0.0627,0.0023,au,au,0.46
1044477687819984897,177786,2582837,92,1179,25.6304,0.1408,2.1978,0.0221,3.626,15.5585,0.0124,0.0838,0.0188,au,au,0.48
248494715,142768,2292041,181,843,9.3149,0.0259,32.7778,0.0093,0.6744,6.7353,0.0058,0.395,0.0131,au,au,0.39
1148234614219014145,167429,1557114,96,437,9.1042,0.0479,14.7368,0.0093,3.5895,2.5769,0.0076,0.3103,0.0232,au,au,0.42
30149147,12694,207795,10,26,5.2,0.2889,22.2222,0.0298,1.46,0.7381,0.0444,0.3819,0.008,au,au,0.44
604198828,244861,3446786,155,571,7.3677,0.0239,17.5325,0.0042,3.6905,3.0914,0.004,0.1741,0.0102,au,au,0.45
223335050,298742,3695996,214,1126,10.5234,0.0247,9.8592,0.0042,1.42,3.5262,0.0027,0.3422,0.011,au,au,0.43
180674694,177473,2930714,144,340,4.7222,0.0165,31.4685,0.0053,1.659,3.4386,0.0017,0.1917,0.0054,au,au,0.43
4118575993,38355,734755,84,308,7.3333,0.0442,20.4819,0.0368,0.7708,0.4341,0.0094,0.6835,0.0068,au,au,0.39
892461022937829376,372762,6193690,249,3386,27.1968,0.0548,2.0161,0.0134,2.9868,22.3763,0.0078,0.4425,0.0305,au,au,0.41
52350065,110802,1178216,69,142,4.1159,0.0303,39.7059,0.0031,4.7667,6.4609,0.0019,0.1106,0.0056,au,au,0.44
2997741613,170547,2691364,102,385,7.549,0.0374,17.8218,0.0055,4.4317,15.2289,0.0026,0.0613,0.0061,au,au,0.48
237102475,28304,518311,33,45,2.7273,0.0426,62.5,0.007,0.775,0.4091,0.001,0.0287,0.0043,au,au,0.42
2708703596,176116,3162464,90,217,4.8222,0.0271,24.7191,0.0048,1.6959,1.1811,0.0014,0.1054,0.003,au,au,0.46
502954948,125334,1913418,85,302,7.1059,0.0423,38.0952,0.0076,2.0984,3.891,0.0051,0.0585,0.0095,au,au,0.44
76701338,35779,482465,30,63,4.2,0.0724,20.6897,0.0071,3.712,0.8232,0.0029,0.0363,0.0022,au,au,0.48
1117334709946601472,85275,1020252,100,1121,22.42,0.1132,2.0202,0.0484,1.9992,34.7397,0.0116,0.4222,0.0264,au,au,0.43
1064654472,184382,2770360,147,391,5.3197,0.0182,29.4521,0.0047,1.5923,1.1403,0.0057,0.2376,0.0289,au,au,0.39
476847367,63749,249826,35,71,4.0571,0.0597,50.0,0.0047,8.0278,0.6744,0.0088,0.2005,0.0065,au,au,0.43
1464851775853404164,347866,4648075,373,1919,10.2895,0.0138,12.0968,0.0182,3.1819,9.9706,0.0021,0.5582,0.0127,au,au,0.41
1358886128934219777,28933,530041,58,161,5.5517,0.0487,45.614,0.0074,0.7,1.275,0.0128,0.6444,0.0063,au,au,0.36
1007234745422344192,75068,1464924,61,204,6.6885,0.0557,16.6667,0.0065,0.7968,4.881,0.0067,0.1964,0.0116,au,au,0.44
2388023576,88710,1563283,110,690,12.5455,0.0575,20.1835,0.0152,0.8053,37.25,0.0083,0.4298,0.0222,au,au,0.4
943296866,59621,1046903,166,945,11.3855,0.0345,15.1515,0.0143,0.63,0.8667,0.0058,0.6997,0.0123,au,au,0.38
1306878936643563520,20439,408614,69,462,13.3913,0.0985,11.7647,0.0252,0.8284,5.6273,0.0135,0.5804,0.0108,au,au,0.41
1432841813207879680,32800,490278,26,75,5.7692,0.1154,8.0,0.015,2.9415,1.831,0.0135,0.1906,0.0071,au,au,0.47
877121245795336193,11445,191753,12,20,3.3333,0.1515,54.5455,0.0163,0.55,0.0,0.0311,0.2773,0.0135,au,au,0.39
26463137,382834,5392561,236,749,6.3475,0.0135,16.5957,0.0024,2.3303,27.345,0.001,0.0249,0.0018,au,au,0.48
145952714,1461,26616,4,5,2.5,0.4167,100.0,0.01,0.3,0.0,0.1667,0.6667,0.0111,au,au,0.27
117027069,100305,1384425,150,759,10.12,0.034,16.1074,0.0159,1.8784,3.267,0.0062,0.739,0.0135,au,au,0.38
222256853,158349,2928803,153,755,9.8693,0.0325,13.8158,0.0074,1.9386,5.4713,0.0086,0.4019,0.0263,au,au,0.4
3245508577,309448,4988539,215,1708,15.8884,0.0371,13.0841,0.0094,3.9884,9.0255,0.0062,0.2965,0.0099,au,au,0.44
4788710060,34449,219741,21,48,4.5714,0.1143,65.0,0.0126,1.4632,0.2411,0.0471,0.8382,0.0126,au,au,0.3
59642837,193412,2881990,113,466,8.2478,0.0368,10.7143,0.006,1.363,4.2646,0.0072,0.2002,0.0136,au,au,0.45
165673984,59089,868354,36,175,9.7222,0.1389,20.0,0.0165,0.5,0.0,0.007,0.1766,0.0001,au,au,0.47
1498850507343167488,15922,301240,9,18,4.0,0.25,12.5,0.0143,0.55,0.2222,0.0337,0.1786,0.015,au,au,0.46
874856564275990528,224631,3934797,200,1732,17.32,0.0435,7.0352,0.0194,4.3019,6.0701,0.0103,0.5839,0.0339,au,au,0.38
1044729465350184960,61233,1180944,55,283,10.2909,0.0953,14.8148,0.0128,2.0197,2.5147,0.0312,0.4997,0.0427,au,au,0.36
846522207345922049,27025,394521,122,896,14.6885,0.0607,25.6198,0.0184,1.0045,0.623,0.0079,0.7521,0.0144,au,au,0.36
292116741,71109,1197266,39,54,2.7692,0.0364,55.2632,0.0014,0.78,0.3,0.0008,0.0263,0.0045,au,au,0.43
32885899,157023,2529157,173,628,7.2601,0.0211,20.9302,0.0054,2.136,1.3203,0.0043,0.4947,0.0151,au,au,0.4
378541599,422645,5132204,382,2416,12.6492,0.0166,16.0105,0.0062,2.2688,8.2118,0.0036,0.3615,0.0311,au,au,0.39
30385101,177755,3084478,155,570,7.3548,0.0239,18.1818,0.006,1.4725,0.8989,0.0059,0.4678,0.0262,au,au,0.38
764598063163805696,133163,2071282,81,307,7.5802,0.0474,30.0,0.0067,3.5171,2.7465,0.0071,0.2347,0.0097,au,au,0.43
350653550,119201,2339683,100,304,6.08,0.0307,16.1616,0.0098,2.1478,2.0431,0.0076,0.3833,0.0247,au,au,0.4
355993202,227863,4323907,214,702,6.5607,0.0154,20.6573,0.0037,1.938,5.8849,0.0024,0.2567,0.0102,au,au,0.43
11895822,59836,1162806,51,155,6.0784,0.0608,24.0,0.009,3.0468,2.3615,0.0109,0.4595,0.0096,au,au,0.41
3410621652,34556,465322,34,37,2.1765,0.033,81.8182,0.001,0.3,0.0,0.0009,0.0303,0.0048,au,au,0.39
1018017722188197888,59237,1133746,50,177,7.08,0.0722,10.2041,0.0196,0.7692,32.3333,0.0102,0.1578,0.0125,au,au,0.46
55498048,59690,1207765,26,48,3.6923,0.0738,40.0,0.0041,2.0714,1.6126,0.004,0.0358,0.0085,au,au,0.45
382506130,141596,2830900,133,899,13.5188,0.0512,11.3636,0.0168,2.7114,33.3444,0.0095,0.7005,0.0195,au,au,0.38
1597113709,77654,1489530,51,110,4.3137,0.0431,24.0,0.0057,2.8556,1.3796,0.0036,0.1516,0.0074,au,au,0.45
1291571330240798721,9687,109974,22,41,3.7273,0.0887,57.1429,0.0076,1.1474,0.5912,0.0338,0.6452,0.0125,au,au,0.33
3174049987,141799,2154988,106,334,6.3019,0.03,20.0,0.0046,2.2268,8.9083,0.0095,0.2838,0.0159,au,au,0.42
23168442,231466,3701170,137,432,6.3066,0.0232,30.1471,0.0031,3.4836,5.3339,0.0014,0.0961,0.0026,au,au,0.46
1034283494413721600,175818,3019781,97,411,8.4742,0.0441,16.6667,0.0041,2.8074,4.3613,0.0045,0.0958,0.007,au,au,0.47
2603881428,104946,1390887,84,368,8.7619,0.0528,15.6627,0.0061,0.6125,5.125,0.0051,0.2883,0.0037,au,au,0.45
1293577801103073280,100525,1983381,67,166,4.9552,0.0375,22.7273,0.0048,2.0409,0.2472,0.0046,0.2763,0.0033,au,au,0.44
1340373848,60697,814686,98,197,4.0204,0.0207,53.6082,0.0033,2.7545,1.4568,0.0035,0.2855,0.0055,au,au,0.4
605297818,75986,1509717,82,347,8.4634,0.0522,8.642,0.0108,2.1186,7.3578,0.0262,0.7147,0.0528,au,au,0.32
865206280100519937,193414,2168364,196,1000,10.2041,0.0262,20.0,0.0046,1.6865,4.996,0.0026,0.2654,0.0081,au,au,0.44
311197810,306237,5075949,230,1433,12.4609,0.0272,8.7336,0.0059,1.6929,4.2564,0.0094,0.531,0.029,au,au,0.38
26175299,163182,2447262,115,397,6.9043,0.0303,15.7895,0.0044,2.3083,13.4131,0.0035,0.1592,0.0087,au,au,0.46
1580407298253418498,155456,3532973,118,966,16.3729,0.07,5.9829,0.0219,1.2028,22.8069,0.0084,0.0683,0.0034,au,au,0.49
1471867435410100225,3073,37939,7,15,4.2857,0.3571,0.0,0.0276,0.7,1.8,0.1143,0.6167,0.011,au,au,0.41
14282591,179161,3137283,95,316,6.6526,0.0354,26.5957,0.0038,3.5087,5.6915,0.0076,0.0845,0.0001,au,au,0.47
1286950956,46496,495854,64,389,12.1562,0.0965,23.8095,0.016,0.584,3.1714,0.0116,0.4377,0.009,au,au,0.41
1196292524920328192,28654,484543,19,63,6.6316,0.1842,11.1111,0.0158,7.6867,7.938,0.0282,0.1972,0.0088,au,au,0.48
270637007,301620,4509191,196,503,5.1327,0.0132,24.1026,0.0019,2.0553,1.2948,0.0011,0.1943,0.0014,au,au,0.45
35930369,10539,123341,49,1290,52.6531,0.5485,0.0,0.0712,1.5,0.0,0.0079,0.3849,0.0053,au,au,0.52
333219527,48916,880809,64,99,3.0938,0.0246,63.4921,0.0033,0.7,0.1667,0.0044,0.2687,0.005,au,au,0.38
1054210374,37420,661618,37,129,6.973,0.0968,13.8889,0.0248,2.207,0.625,0.0184,0.5095,0.0128,au,au,0.41
1058279331594522625,142295,2604851,103,464,9.0097,0.0442,21.5686,0.0101,2.568,3.2859,0.0043,0.3313,0.0029,au,au,0.44
1559070657086095360,162970,2022005,97,285,5.8763,0.0306,27.0833,0.0046,3.8694,0.5329,0.0017,0.0405,0.0058,au,au,0.47
1074870118897709056,102031,1813391,59,120,4.0678,0.0351,36.2069,0.0025,1.8524,0.6276,0.0025,0.1264,0.0052,au,au,0.44
1408253795268665348,258221,2394129,310,1144,7.3806,0.0119,41.4239,0.0022,7.8121,609.9487,0.0003,0.0129,0.0002,au,au,0.48
1586268287247097856,17145,210102,9,20,4.4444,0.2778,12.5,0.0302,4.1667,0.0,0.0198,0.125,0.0241,au,au,0.47
860290462535434240,73648,1529932,127,669,10.5354,0.0418,9.5238,0.0168,1.8404,1.6325,0.0076,0.6431,0.0254,au,au,0.38
1155756645479092224,46005,931606,66,284,8.6061,0.0662,9.2308,0.0153,0.715,2.8133,0.0095,0.5784,0.0035,au,au,0.42
1286404572026556416,126091,1932678,95,555,11.6842,0.0622,6.383,0.0096,1.9202,2.4025,0.0066,0.2651,0.0105,au,au,0.45
1074630508733259776,109471,1535985,140,882,12.6,0.0453,12.9496,0.0301,3.0714,0.8822,0.0054,0.5844,0.0048,au,au,0.42
1442428050772094976,97940,1860817,235,3645,31.0213,0.0663,6.4103,0.0159,1.3045,55.0444,0.0057,0.4549,0.0254,au,au,0.41
16892160,129339,1957129,82,470,11.4634,0.0708,7.4074,0.0204,11.9107,0.1771,0.013,0.6405,0.0267,au,au,0.41
888690938683379712,58165,931202,70,472,13.4857,0.0977,15.942,0.0247,1.0922,5.8765,0.007,0.3714,0.003,au,au,0.45
292330952,230125,3490269,187,2172,23.2299,0.0624,7.5269,0.0192,1.6529,21.4382,0.0107,0.2653,0.0113,au,au,0.45
3221414178,247299,4500751,204,679,6.6569,0.0164,23.6453,0.0036,1.679,7.8596,0.0019,0.2247,0.0082,au,au,0.44
1053847728155815936,84087,905041,60,304,10.1333,0.0859,27.1186,0.0085,1.5162,4.1421,0.0077,0.2878,0.0046,au,au,0.44
330989703,56455,1212566,38,174,9.1579,0.1238,18.9189,0.0134,2.365,39.5429,0.0146,0.1451,0.0092,au,au,0.46
